fecha,id_tienda,id_producto,unidades_vendidas,ciudad,tamaño_m2,nombre,categoria,costo_unitario,precio_venta,costo_almacenamiento_semanal,margen_unitario,margen_pct,lag_1,lag_7,lag_14,lag_21,lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_28,rolling_std_7,rolling_std_14,mean_last_7,mean_prev_7,trend_7,day_of_week,is_weekend,week,target_week
2024-03-03,STORE_01,PROD_002,4,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,4.0,6.0,11.0,10.0,15.0,9.285714285714286,10.285714285714286,9.964285714285714,4.535573676110727,4.81070235442364,9.285714285714286,11.285714285714286,-2.0,6,1,9,71.0
2024-03-04,STORE_01,PROD_002,7,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,4.0,13.0,6.0,10.0,9.0,9.0,9.785714285714286,9.571428571428571,4.8304589153964805,5.086612465445582,9.0,10.571428571428571,-1.5714285714285712,0,0,10,71.0
2024-03-05,STORE_01,PROD_002,4,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,7.0,9.0,10.0,11.0,9.0,8.142857142857142,9.857142857142858,9.5,4.525062483125565,5.036133175625658,8.142857142857142,11.571428571428571,-3.428571428571429,1,0,10,76.0
2024-03-06,STORE_01,PROD_002,6,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,4.0,16.0,13.0,2.0,1.0,7.428571428571429,9.428571428571429,9.321428571428571,4.755948656056714,5.272778944939549,7.428571428571429,11.428571428571429,-4.0,2,0,10,73.0
2024-03-07,STORE_01,PROD_002,4,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,6.0,5.0,8.0,9.0,7.0,6.0,8.928571428571429,9.5,2.8867513459481406,5.239851520419635,6.0,11.857142857142858,-5.857142857142858,3,0,10,79.0
2024-03-08,STORE_01,PROD_002,21,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,4.0,12.0,9.0,15.0,21.0,5.857142857142857,8.642857142857142,9.392857142857142,2.9680841985233304,5.400956366267892,5.857142857142857,11.428571428571429,-5.571428571428572,4,1,10,69.0
2024-03-09,STORE_01,PROD_002,15,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,21.0,4.0,22.0,6.0,10.0,7.142857142857143,9.5,9.392857142857142,6.229729031789734,6.333670706263835,7.142857142857143,11.857142857142858,-4.714285714285714,5,1,10,63.0
2024-03-10,STORE_01,PROD_002,14,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,15.0,4.0,6.0,11.0,10.0,8.714285714285714,9.0,9.571428571428571,6.676183683170243,5.491251783869154,8.714285714285714,9.285714285714286,-0.571428571428573,6,1,10,61.0
2024-03-11,STORE_01,PROD_002,7,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,14.0,7.0,13.0,6.0,10.0,10.142857142857142,9.571428571428571,9.714285714285714,6.56832224718437,5.57072410310967,10.142857142857142,9.0,1.1428571428571423,0,0,11,61.0
2024-03-12,STORE_01,PROD_002,9,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,7.0,4.0,9.0,10.0,11.0,10.142857142857142,9.142857142857142,9.607142857142858,6.56832224718437,5.517205854375967,10.142857142857142,8.142857142857142,2.0,1,0,11,63.0
2024-03-13,STORE_01,PROD_002,3,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,9.0,6.0,16.0,13.0,2.0,10.857142857142858,9.142857142857142,9.535714285714286,6.039552175136039,5.517205854375967,10.857142857142858,7.428571428571429,3.428571428571429,2,0,11,66.0
2024-03-14,STORE_01,PROD_002,10,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,3.0,4.0,5.0,8.0,9.0,10.428571428571429,8.214285714285714,9.571428571428571,6.528326555791126,5.3662559850144405,10.428571428571429,6.0,4.428571428571429,3,0,11,63.0
2024-03-15,STORE_01,PROD_002,11,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,10.0,21.0,12.0,9.0,15.0,11.285714285714286,8.571428571428571,9.607142857142858,5.90802521192673,5.301876093411663,11.285714285714286,5.857142857142857,5.42857142857143,4,1,11,56.0
2024-03-16,STORE_01,PROD_002,9,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,11.0,15.0,4.0,22.0,6.0,9.857142857142858,8.5,9.464285714285714,4.099941927579442,5.258692437654647,9.857142857142858,7.142857142857143,2.7142857142857144,5,1,11,57.0
2024-03-17,STORE_01,PROD_002,12,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,9.0,14.0,4.0,6.0,11.0,9.0,8.857142857142858,9.571428571428571,3.4156502553198718,5.0968639356002035,9.0,8.714285714285714,0.2857142857142865,6,1,11,49.0
2024-03-18,STORE_01,PROD_002,7,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,12.0,7.0,7.0,13.0,6.0,8.714285714285714,9.428571428571429,9.607142857142858,2.9840847683606357,4.956957592256423,8.714285714285714,10.142857142857142,-1.4285714285714288,0,0,12,50.0
2024-03-19,STORE_01,PROD_002,11,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,7.0,9.0,4.0,9.0,10.0,8.714285714285714,9.428571428571429,9.642857142857142,2.9840847683606357,4.956957592256423,8.714285714285714,10.142857142857142,-1.4285714285714288,1,0,12,45.0
2024-03-20,STORE_01,PROD_002,6,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,11.0,3.0,6.0,16.0,13.0,9.0,9.928571428571429,9.678571428571429,3.109126351029611,4.714368963633919,9.0,10.857142857142858,-1.8571428571428577,2,0,12,48.0
2024-03-21,STORE_01,PROD_002,7,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,6.0,10.0,4.0,5.0,8.0,9.428571428571429,9.928571428571429,9.428571428571429,2.2253945610567536,4.714368963633919,9.428571428571429,10.428571428571429,-1.0,3,0,12,54.0
2024-03-22,STORE_01,PROD_002,4,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,7.0,11.0,21.0,12.0,9.0,9.0,10.142857142857142,9.392857142857142,2.3804761428476247,4.486855037982412,9.0,11.285714285714286,-2.2857142857142865,4,1,12,57.0
2024-03-23,STORE_01,PROD_002,10,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,4.0,9.0,15.0,4.0,22.0,8.0,8.928571428571429,9.214285714285714,2.828427124746201,3.51839748736849,8.0,9.857142857142858,-1.8571428571428577,5,1,12,61.0
2024-03-24,STORE_01,PROD_002,4,Bogotá,28,Café con Leche,Bebidas,1200,3500,15,2300,0.6571428571428571,10.0,12.0,14.0,4.0,6.0,8.142857142857142,8.571428571428571,8.785714285714286,2.911389784311014,3.081315546078576,8.142857142857142,9.0,-0.8571428571428577,6,1,12,69.0
2024-01-29,STORE_01,PROD_003,9,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,12.0,7.0,5.0,10.0,6.0,8.857142857142858,8.5,8.892857142857142,2.794552524023087,3.4585457148255907,8.857142857142858,8.142857142857142,0.7142857142857153,0,0,5,51.0
2024-01-30,STORE_01,PROD_003,11,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,9.0,11.0,9.0,8.0,2.0,9.142857142857142,8.785714285714286,9.0,2.672612419124243,3.3091614422009465,9.142857142857142,8.428571428571429,0.7142857142857135,1,0,5,44.0
2024-01-31,STORE_01,PROD_003,2,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,11.0,6.0,3.0,9.0,5.0,9.142857142857142,8.928571428571429,9.321428571428571,2.672612419124243,3.3618741502616962,9.142857142857142,8.714285714285714,0.4285714285714288,2,0,5,47.0
2024-02-01,STORE_01,PROD_003,7,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,2.0,5.0,10.0,7.0,4.0,8.571428571428571,8.857142857142858,9.214285714285714,3.6903993847614402,3.5050983275386565,8.571428571428571,9.142857142857142,-0.5714285714285712,3,0,5,45.0
2024-02-02,STORE_01,PROD_003,6,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,7.0,11.0,16.0,18.0,14.0,8.857142857142858,8.642857142857142,9.321428571428571,3.4364987719368973,3.521519402345939,8.857142857142858,8.428571428571429,0.4285714285714288,4,1,5,48.0
2024-02-03,STORE_01,PROD_003,10,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,6.0,10.0,8.0,6.0,11.0,8.142857142857142,7.928571428571429,9.035714285714286,3.4364987719368987,2.8679739756969065,8.142857142857142,7.714285714285714,0.42857142857142794,5,1,5,44.0
2024-02-04,STORE_01,PROD_003,10,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,10.0,12.0,6.0,19.0,11.0,8.142857142857142,8.071428571428571,9.0,3.4364987719368987,2.921124275508837,8.142857142857142,8.0,0.14285714285714235,6,1,5,46.0
2024-02-05,STORE_01,PROD_003,5,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,10.0,9.0,7.0,5.0,10.0,7.857142857142857,8.357142857142858,8.964285714285714,3.1320159337914957,2.8984649214884244,7.857142857142857,8.857142857142858,-1.0000000000000009,0,0,6,45.0
2024-02-06,STORE_01,PROD_003,4,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,5.0,11.0,11.0,9.0,8.0,7.285714285714286,8.214285714285714,8.785714285714286,3.2513733362117283,3.0173491021748875,7.285714285714286,9.142857142857142,-1.8571428571428568,1,0,6,44.0
2024-02-07,STORE_01,PROD_003,5,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,4.0,2.0,6.0,3.0,9.0,6.285714285714286,7.714285714285714,8.642857142857142,2.9840847683606326,3.0990959333966406,6.285714285714286,9.142857142857142,-2.8571428571428568,2,0,6,43.0
2024-02-08,STORE_01,PROD_003,5,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,5.0,7.0,5.0,10.0,7.0,6.714285714285714,7.642857142857143,8.5,2.429971585175828,3.152706843263488,6.714285714285714,8.571428571428571,-1.8571428571428568,3,0,6,42.0
2024-02-09,STORE_01,PROD_003,9,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,5.0,6.0,11.0,16.0,18.0,6.428571428571429,7.642857142857143,8.428571428571429,2.5071326821120397,3.152706843263488,6.428571428571429,8.857142857142858,-2.428571428571429,4,1,6,48.0
2024-02-10,STORE_01,PROD_003,6,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,9.0,10.0,10.0,8.0,6.0,6.857142857142857,7.5,8.107142857142858,2.6726124191242473,3.031881873079438,6.857142857142857,8.142857142857142,-1.2857142857142856,5,1,6,48.0
2024-02-11,STORE_01,PROD_003,12,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,6.0,10.0,12.0,6.0,19.0,6.285714285714286,7.214285714285714,8.107142857142858,2.288688541085323,2.965923683560196,6.285714285714286,8.142857142857142,-1.8571428571428568,6,1,6,54.0
2024-02-12,STORE_01,PROD_003,4,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,12.0,5.0,9.0,7.0,5.0,6.571428571428571,7.214285714285714,7.857142857142857,2.8784916685157014,2.965923683560196,6.571428571428571,7.857142857142857,-1.2857142857142856,0,0,7,64.0
2024-02-13,STORE_01,PROD_003,3,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,4.0,4.0,11.0,11.0,9.0,6.428571428571429,6.857142857142857,7.821428571428571,2.9920529661723863,3.034599019440821,6.428571428571429,7.285714285714286,-0.8571428571428568,1,0,7,69.0
2024-02-14,STORE_01,PROD_003,4,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,3.0,5.0,2.0,6.0,3.0,6.285714285714286,6.285714285714286,7.607142857142857,3.1471831698777764,2.9464077588342485,6.285714285714286,6.285714285714286,0.0,2,0,7,79.0
2024-02-15,STORE_01,PROD_003,4,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,4.0,5.0,7.0,5.0,10.0,6.142857142857143,6.428571428571429,7.642857142857143,3.2366943748507526,2.7655653397364577,6.142857142857143,6.714285714285714,-0.5714285714285712,3,0,7,81.0
2024-02-16,STORE_01,PROD_003,15,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,4.0,9.0,6.0,11.0,16.0,6.0,6.214285714285714,7.428571428571429,3.3166247903554043,2.8332794651203232,6.0,6.428571428571429,-0.4285714285714288,4,1,7,77.0
2024-02-17,STORE_01,PROD_003,6,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,15.0,6.0,10.0,10.0,8.0,6.857142857142857,6.857142857142857,7.392857142857143,4.705619740571603,3.6764770523537202,6.857142857142857,6.857142857142857,0.0,5,1,7,84.0
2024-02-18,STORE_01,PROD_003,18,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,6.0,12.0,10.0,12.0,6.0,6.857142857142857,6.571428571428571,7.321428571428571,4.705619740571603,3.5672503031431235,6.857142857142857,6.285714285714286,0.5714285714285712,6,1,7,80.0
2024-02-19,STORE_01,PROD_003,14,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,18.0,4.0,5.0,9.0,7.0,7.714285714285714,7.142857142857143,7.75,6.129553700835696,4.638586370488697,7.714285714285714,6.571428571428571,1.1428571428571432,0,0,8,74.0
2024-02-20,STORE_01,PROD_003,8,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,14.0,3.0,4.0,11.0,11.0,9.142857142857142,7.785714285714286,8.0,6.283008075451635,4.933068500960109,9.142857142857142,6.428571428571429,2.7142857142857135,1,0,8,76.0
2024-02-21,STORE_01,PROD_003,14,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,8.0,4.0,5.0,2.0,6.0,9.857142857142858,8.071428571428571,7.892857142857143,5.727959829601092,4.811273391561909,9.857142857142858,6.285714285714286,3.571428571428572,2,0,8,69.0
2024-02-22,STORE_01,PROD_003,6,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,14.0,4.0,5.0,7.0,5.0,11.285714285714286,8.714285714285714,8.178571428571429,5.250850271282595,4.968029657854175,11.285714285714286,6.142857142857143,5.142857142857143,3,0,8,70.0
2024-02-23,STORE_01,PROD_003,11,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,6.0,15.0,9.0,6.0,11.0,11.571428571428571,8.785714285714286,8.214285714285714,4.825527358301289,4.917450424896897,11.571428571428571,6.0,5.571428571428571,4,1,8,64.0
2024-02-24,STORE_01,PROD_003,13,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,11.0,6.0,6.0,10.0,10.0,11.0,8.928571428571429,8.214285714285714,4.582575694955834,4.953076522018111,11.0,6.857142857142857,4.142857142857143,5,1,8,67.0
2024-02-25,STORE_01,PROD_003,14,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,13.0,18.0,12.0,10.0,12.0,12.0,9.428571428571429,8.321428571428571,4.041451884327372,4.98789744071797,12.0,6.857142857142857,5.142857142857143,6,1,8,67.0
2024-02-26,STORE_01,PROD_003,8,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,14.0,14.0,4.0,5.0,9.0,11.428571428571429,9.571428571428571,8.392857142857142,3.25868802112868,5.094707445579575,11.428571428571429,7.714285714285714,3.7142857142857144,0,0,9,70.0
2024-02-27,STORE_01,PROD_003,10,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,8.0,8.0,3.0,4.0,11.0,10.571428571428571,9.857142857142858,8.357142857142858,3.258688021128682,4.865216302522394,10.571428571428571,9.142857142857142,1.4285714285714288,1,0,9,68.0
2024-02-28,STORE_01,PROD_003,7,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,10.0,14.0,4.0,5.0,2.0,10.857142857142858,10.357142857142858,8.321428571428571,3.078342163598845,4.448113564840077,10.857142857142858,9.857142857142858,1.0,2,0,9,71.0
2024-02-29,STORE_01,PROD_003,7,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,7.0,6.0,4.0,5.0,7.0,9.857142857142858,10.571428571428571,8.5,3.0237157840738105,4.182643362098364,9.857142857142858,11.285714285714286,-1.4285714285714288,3,0,9,69.0
2024-03-01,STORE_01,PROD_003,5,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,7.0,11.0,15.0,9.0,6.0,10.0,10.785714285714286,8.5,2.828427124746182,3.886437392316467,10.0,11.571428571428571,-1.5714285714285712,4,1,9,75.0
2024-03-02,STORE_01,PROD_003,16,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,5.0,13.0,6.0,6.0,10.0,9.142857142857142,10.071428571428571,8.464285714285714,3.3380918415851153,3.9703571959883246,9.142857142857142,11.0,-1.8571428571428577,5,1,9,68.0
2024-03-03,STORE_01,PROD_003,14,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,16.0,14.0,18.0,12.0,10.0,9.571428571428571,10.785714285714286,8.678571428571429,4.0355562548072905,4.079565803226755,9.571428571428571,12.0,-2.428571428571429,6,1,9,61.0
2024-03-04,STORE_01,PROD_003,11,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,14.0,8.0,14.0,4.0,5.0,9.571428571428571,10.5,8.821428571428571,4.0355562548072905,3.653238815921272,9.571428571428571,11.428571428571429,-1.8571428571428577,0,0,10,53.0
2024-03-05,STORE_01,PROD_003,8,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,11.0,10.0,8.0,3.0,4.0,10.0,10.285714285714286,9.035714285714286,3.9999999999999942,3.5176165756981503,10.0,10.571428571428571,-0.5714285714285712,1,0,10,46.0
2024-03-06,STORE_01,PROD_003,10,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,8.0,7.0,14.0,4.0,5.0,9.714285714285714,10.285714285714286,9.178571428571429,4.070801956792854,3.5176165756981503,9.714285714285714,10.857142857142858,-1.1428571428571441,2,0,10,42.0
2024-03-07,STORE_01,PROD_003,5,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,10.0,7.0,6.0,4.0,5.0,10.142857142857142,10.0,9.357142857142858,3.8913824205360616,3.3512339862756875,10.142857142857142,9.857142857142858,0.2857142857142847,3,0,10,46.0
2024-03-08,STORE_01,PROD_003,11,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,5.0,5.0,11.0,15.0,9.0,9.857142857142858,9.928571428571429,9.357142857142858,4.220133150686571,3.452185165599091,9.857142857142858,10.0,-0.14285714285714235,4,1,10,42.0
2024-03-09,STORE_01,PROD_003,9,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,11.0,16.0,13.0,6.0,6.0,10.714285714285714,9.928571428571429,9.428571428571429,3.6384193323605767,3.452185165599091,10.714285714285714,9.142857142857142,1.5714285714285712,5,1,10,37.0
2024-03-10,STORE_01,PROD_003,7,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,9.0,14.0,14.0,18.0,12.0,9.714285714285714,9.642857142857142,9.535714285714286,2.8115408417381857,3.342204313073884,9.714285714285714,9.571428571428571,0.14285714285714235,6,1,10,45.0
2024-03-11,STORE_01,PROD_003,3,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,7.0,11.0,8.0,14.0,4.0,8.714285714285714,9.142857142857142,9.357142857142858,2.2146697055682774,3.1588007183141475,8.714285714285714,9.571428571428571,-0.8571428571428577,0,0,11,48.0
2024-03-12,STORE_01,PROD_003,1,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,3.0,8.0,10.0,8.0,3.0,7.571428571428571,8.785714285714286,9.321428571428571,2.8199966227605566,3.555679561329611,7.571428571428571,10.0,-2.428571428571429,1,0,11,53.0
2024-03-13,STORE_01,PROD_003,6,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,1.0,10.0,7.0,14.0,4.0,6.571428571428571,8.142857142857142,9.25,3.73528860362636,4.092340741831346,6.571428571428571,9.714285714285714,-3.1428571428571423,2,0,11,52.0
2024-03-14,STORE_01,PROD_003,9,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,6.0,5.0,7.0,6.0,4.0,6.0,8.071428571428571,9.321428571428571,3.415650255319869,4.122439265108156,6.0,10.142857142857142,-4.142857142857142,3,0,11,50.0
2024-03-15,STORE_01,PROD_003,7,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,9.0,11.0,5.0,11.0,15.0,6.571428571428571,8.214285714285714,9.5,3.552329886011099,4.117104498376187,6.571428571428571,9.857142857142858,-3.2857142857142865,4,1,11,64.0
2024-03-16,STORE_01,PROD_003,4,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,7.0,9.0,16.0,13.0,6.0,6.0,8.357142857142858,9.214285714285714,3.000000000000003,4.030788104980555,6.0,10.714285714285714,-4.7142857142857135,5,1,11,71.0
2024-03-17,STORE_01,PROD_003,15,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,4.0,7.0,14.0,14.0,18.0,5.285714285714286,7.5,9.142857142857142,2.7516228977511794,3.5246385521180605,5.285714285714286,9.714285714285714,-4.428571428571428,6,1,11,67.0
2024-03-18,STORE_01,PROD_003,6,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,15.0,3.0,11.0,8.0,14.0,6.428571428571429,7.571428571428571,9.035714285714286,4.613644360558613,3.6734868305882724,6.428571428571429,8.714285714285714,-2.2857142857142847,0,0,12,68.0
2024-03-19,STORE_01,PROD_003,6,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,6.0,1.0,8.0,10.0,8.0,6.857142857142857,7.214285714285714,8.75,4.375255094603873,3.5556795613296077,6.857142857142857,7.571428571428571,-0.7142857142857144,1,0,12,71.0
2024-03-20,STORE_01,PROD_003,5,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,6.0,6.0,10.0,7.0,14.0,7.571428571428571,7.071428571428571,8.678571428571429,3.598941643369749,3.561855301217773,7.571428571428571,6.571428571428571,1.0,2,0,12,78.0
2024-03-21,STORE_01,PROD_003,7,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,5.0,9.0,5.0,7.0,6.0,7.428571428571429,6.714285714285714,8.357142857142858,3.6903993847614407,3.495680222757822,7.428571428571429,6.0,1.4285714285714288,3,0,12,79.0
2024-03-22,STORE_01,PROD_003,21,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,7.0,7.0,11.0,5.0,11.0,7.142857142857143,6.857142857142857,8.392857142857142,3.625307868699863,3.4609279070824255,7.142857142857143,6.571428571428571,0.5714285714285721,4,1,12,70.0
2024-03-23,STORE_01,PROD_003,11,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,21.0,4.0,9.0,16.0,13.0,9.142857142857142,7.571428571428571,8.75,6.362090102803516,5.049208402760325,9.142857142857142,6.0,3.1428571428571423,5,1,12,66.0
2024-03-24,STORE_01,PROD_003,11,Bogotá,28,Cappuccino,Bebidas,1500,4500,15,3000,0.6666666666666666,11.0,15.0,7.0,14.0,14.0,10.142857142857142,7.714285714285714,8.678571428571429,5.956189257922421,5.1205253851319,10.142857142857142,5.285714285714286,4.857142857142857,6,1,12,68.0
2024-01-29,STORE_01,PROD_004,6,Bogotá,28,Pan de Bono,Alimentos,1000,2800,20,1800,0.6428571428571429,14.0,4.0,1.0,4.0,6.0,5.428571428571429,4.857142857142857,5.285714285714286,4.07664661444276,3.570329501215924,5.428571428571429,4.285714285714286,1.1428571428571432,0,0,5,39.0
2024-01-30,STORE_01,PROD_004,3,Bogotá,28,Pan de Bono,Alimentos,1000,2800,20,1800,0.6428571428571429,6.0,3.0,3.0,6.0,1.0,5.714285714285714,5.214285714285714,5.285714285714286,4.029651999626672,3.4008725447940655,5.714285714285714,4.714285714285714,1.0,1,0,5,38.0
